"","cod","year","munic","dep","pop","region","irca","Municipio","income","ingpercap"
"7747","63130",2007,"Calarca","Quindio",74471,"Eje cafetero",5.083275,"CALARCA",20711.4042,0.278113684521492
"7748","63130",2008,"Calarca","Quindio",74851,"Eje cafetero",0,"CALARCA",24500.109,0.327318392539846
"7749","63130",2009,"Calarca","Quindio",75243,"Eje cafetero",0,"CALARCA",27272.501,0.362458979572851
"7750","63130",2010,"Calarca","Quindio",75633,"Eje cafetero",6.550092,"CALARCA",31884.809,0.421572712969207
"7751","63130",2011,"Calarca","Quindio",76027,"Eje cafetero",1.497977,"CALARCA",28871.204,0.379749352203822
"7752","63130",2012,"Calarca","Quindio",76415,"Eje cafetero",0.366808,"CALARCA",31120.233,0.407252934633253
"7753","63130",2013,"Calarca","Quindio",76819,"Eje cafetero",0.327884,"CALARCA",39495.532,0.514137544097164
"7754","63130",2014,"Calarca","Quindio",77201,"Eje cafetero",0.839032,"CALARCA",44261.018,0.573321822256188
"7755","63130",2015,"Calarca","Quindio",77603,"Eje cafetero",4.365125,"CALARCA",45577.078125,0.587310775678775
"7756","63130",2016,"Calarca","Quindio",77987,"Eje cafetero",0.674,"CALARCA",45754.931,0.586699462730968
"7757","63190",2007,"Circasia","Quindio",27934,"Eje cafetero",26.952352,"CIRCASIA",8031.352,0.287511706164531
"7758","63190",2008,"Circasia","Quindio",28183,"Eje cafetero",0,"CIRCASIA",8070.243,0.286351453003584
"7759","63190",2009,"Circasia","Quindio",28418,"Eje cafetero",0.1446,"CIRCASIA",9936.001,0.349637588852136
"7760","63190",2010,"Circasia","Quindio",28666,"Eje cafetero",7.827972,"CIRCASIA",9094.451,0.317255668736482
"7761","63190",2011,"Circasia","Quindio",28903,"Eje cafetero",2.036,"CIRCASIA",13545.906,0.468667819949486
"7762","63190",2012,"Circasia","Quindio",29150,"Eje cafetero",3.922692,"CIRCASIA",12135.593,0.416315368782161
"7763","63190",2013,"Circasia","Quindio",29393,"Eje cafetero",2.949629,"CIRCASIA",16231.545,0.552224849453952
"7764","63190",2014,"Circasia","Quindio",29642,"Eje cafetero",0.852156,"CIRCASIA",17254.661,0.582101781256326
"7765","63190",2015,"Circasia","Quindio",29897,"Eje cafetero",8.021315,"CIRCASIA",16349.357421875,0.546856120074757
"7766","63190",2016,"Circasia","Quindio",30143,"Eje cafetero",2.558518,"CIRCASIA",17968.289,0.596101549281757
"7767","63212",2007,"Córdoba","Quindio",5405,"Eje cafetero",0,"CÓRDOBA",2721.77,0.503565217391304
"7768","63212",2008,"Córdoba","Quindio",5391,"Eje cafetero",0,"CÓRDOBA",3079.679,0.571263030977555
"7769","63212",2009,"Córdoba","Quindio",5382,"Eje cafetero",0,"CÓRDOBA",4205.464,0.781394277220364
"7770","63212",2010,"Córdoba","Quindio",5368,"Eje cafetero",0.032542,"CÓRDOBA",4626.873,0.861936102831595
"7771","63212",2011,"Córdoba","Quindio",5354,"Eje cafetero",2.097692,"CÓRDOBA",3173.308,0.592698543145312
"7772","63212",2012,"Córdoba","Quindio",5345,"Eje cafetero",1.057777,"CÓRDOBA",3924.399,0.734218709073901
"7773","63212",2013,"Córdoba","Quindio",5325,"Eje cafetero",0,"CÓRDOBA",7435.537,1.39634497652582
"7774","63212",2014,"Córdoba","Quindio",5317,"Eje cafetero",3.636,"CÓRDOBA",10017.796,1.88410682715817
"7775","63212",2015,"Córdoba","Quindio",5305,"Eje cafetero",4.650666,"CÓRDOBA",8461.673828125,1.59503747938266
"7776","63212",2016,"Córdoba","Quindio",5296,"Eje cafetero",1.296153,"CÓRDOBA",6317.597,1.19289973564955
"7777","63272",2007,"Filandia","Quindio",13022,"Eje cafetero",18.404457,"FILANDIA",5908.405,0.453724850253417
"7778","63272",2008,"Filandia","Quindio",13070,"Eje cafetero",0,"FILANDIA",5401.346,0.413262892119357
"7779","63272",2009,"Filandia","Quindio",13114,"Eje cafetero",0.178507,"FILANDIA",6418.775,0.489459737684917
"7780","63272",2010,"Filandia","Quindio",13164,"Eje cafetero",13.943013,"FILANDIA",9873.062,0.750004709814646
"7781","63272",2011,"Filandia","Quindio",13212,"Eje cafetero",5.026785,"FILANDIA",5328.431,0.403302376627309
"7782","63272",2012,"Filandia","Quindio",13255,"Eje cafetero",2.352727,"FILANDIA",7507.186,0.566366352319879
"7783","63272",2013,"Filandia","Quindio",13310,"Eje cafetero",5.998333,"FILANDIA",9435.917954,0.708934481893313
"7784","63272",2014,"Filandia","Quindio",13357,"Eje cafetero",2.724482,"FILANDIA",11233.850977,0.841045966684136
"7785","63272",2015,"Filandia","Quindio",13412,"Eje cafetero",4.085135,"FILANDIA",11621.8193359375,0.866523958838167
"7786","63272",2016,"Filandia","Quindio",13465,"Eje cafetero",9.71862,"FILANDIA",12387.996377,0.920014584255477
"7787","63302",2007,"Génova","Quindio",9251,"Eje cafetero",0,"GÉNOVA",8327.983,0.900225164847044
"7788","63302",2008,"Génova","Quindio",9067,"Eje cafetero",0,"GÉNOVA",4976.22,0.548827616631742
"7789","63302",2009,"Génova","Quindio",8890,"Eje cafetero",0,"GÉNOVA",5477.31,0.616120359955006
"7790","63302",2010,"Génova","Quindio",8714,"Eje cafetero",0,"GÉNOVA",5840.149,0.670203006655956
"7791","63302",2011,"Génova","Quindio",8540,"Eje cafetero",9.06,"GÉNOVA",5991.029,0.701525644028103
"7792","63302",2012,"Génova","Quindio",8380,"Eje cafetero",1.636666,"GÉNOVA",8115.843,0.968477684964201
"7793","63302",2013,"Génova","Quindio",8225,"Eje cafetero",0,"GÉNOVA",7664.192,0.931816656534954
"7794","63302",2014,"Génova","Quindio",8074,"Eje cafetero",5.094782,"GÉNOVA",8617.775,1.06734889769631
"7795","63302",2015,"Génova","Quindio",7921,"Eje cafetero",0.830476,"GÉNOVA",8960.5283203125,1.13123700546806
"7796","63302",2016,"Génova","Quindio",7772,"Eje cafetero",3.995789,"GÉNOVA",8533.968,1.09804014410705
"7797","63401",2007,"La Tebaida","Quindio",35093,"Eje cafetero",0.007692,"LA TEBAIDA",10772.811,0.306978913173567
"7798","63401",2008,"La Tebaida","Quindio",35905,"Eje cafetero",0,"LA TEBAIDA",12598.607,0.350887258042055
"7799","63401",2009,"La Tebaida","Quindio",36727,"Eje cafetero",1.506226,"LA TEBAIDA",14058.521,0.382784354834318
"7800","63401",2010,"La Tebaida","Quindio",37576,"Eje cafetero",0.981267,"LA TEBAIDA",13980.631,0.372062779433681
"7801","63401",2011,"La Tebaida","Quindio",38445,"Eje cafetero",4.207678,"LA TEBAIDA",18183.627333,0.472977691065158
"7802","63401",2012,"La Tebaida","Quindio",39338,"Eje cafetero",3.834375,"LA TEBAIDA",20721.778172,0.526762371549138
"7803","63401",2013,"La Tebaida","Quindio",40247,"Eje cafetero",0.41625,"LA TEBAIDA",23365.848298,0.580561241781996
"7804","63401",2014,"La Tebaida","Quindio",41188,"Eje cafetero",1.496666,"LA TEBAIDA",26587.509787,0.645515921797611
"7805","63401",2015,"La Tebaida","Quindio",42163,"Eje cafetero",7.006034,"LA TEBAIDA",28639.5703125,0.679258361893129
"7806","63401",2016,"La Tebaida","Quindio",43159,"Eje cafetero",0.617666,"LA TEBAIDA",29499.694564,0.683512003614542
"7807","63470",2007,"Montenegro","Quindio",40159,"Eje cafetero",4.180181,"MONTENEGRO",13791.829,0.343430588411066
"7808","63470",2008,"Montenegro","Quindio",40311,"Eje cafetero",4.354444,"MONTENEGRO",13333.452,0.330764605194612
"7809","63470",2009,"Montenegro","Quindio",40445,"Eje cafetero",0.164318,"MONTENEGRO",18042.404,0.446097267894672
"7810","63470",2010,"Montenegro","Quindio",40590,"Eje cafetero",4.178653,"MONTENEGRO",17531.214,0.431909682187731
"7811","63470",2011,"Montenegro","Quindio",40733,"Eje cafetero",0.484666,"MONTENEGRO",18296.24,0.449174870498122
"7812","63470",2012,"Montenegro","Quindio",40871,"Eje cafetero",5.118461,"MONTENEGRO",22025.025,0.538891267646987
"7813","63470",2013,"Montenegro","Quindio",41010,"Eje cafetero",0.718275,"MONTENEGRO",26506.451,0.646341160692514
"7814","63470",2014,"Montenegro","Quindio",41152,"Eje cafetero",0.056923,"MONTENEGRO",30029.847,0.729729952371695
"7815","63470",2015,"Montenegro","Quindio",41291,"Eje cafetero",4.903437,"MONTENEGRO",30816.80859375,0.746332338614952
"7816","63470",2016,"Montenegro","Quindio",41438,"Eje cafetero",5.682549,"MONTENEGRO",31918.618,0.770274096240166
"7817","63548",2007,"Pijao","Quindio",6567,"Eje cafetero",62.133125,"PIJAO",4841.011,0.737172377036699
"7818","63548",2008,"Pijao","Quindio",6513,"Eje cafetero",0,"PIJAO",3381.624,0.519211423307232
"7819","63548",2009,"Pijao","Quindio",6456,"Eje cafetero",0,"PIJAO",3963.898,0.61398667905824
"7820","63548",2010,"Pijao","Quindio",6399,"Eje cafetero",0.958115,"PIJAO",4391.114,0.686218784185029
"7821","63548",2011,"Pijao","Quindio",6359,"Eje cafetero",4.827027,"PIJAO",3540.772,0.556812706400377
"7822","63548",2012,"Pijao","Quindio",6300,"Eje cafetero",0.776086,"PIJAO",4459.193,0.707808412698413
"7823","63548",2013,"Pijao","Quindio",6243,"Eje cafetero",2.538823,"PIJAO",5307.905,0.850217043088259
"7824","63548",2014,"Pijao","Quindio",6203,"Eje cafetero",2.597142,"PIJAO",6673.042,1.07577655972916
"7825","63548",2015,"Pijao","Quindio",6139,"Eje cafetero",6.327826,"PIJAO",6040.97900390625,0.984033067911101
"7826","63548",2016,"Pijao","Quindio",6097,"Eje cafetero",0,"PIJAO",6680.322,1.09567360997212
"7827","63594",2007,"Quimbaya","Quindio",34254,"Eje cafetero",0,"QUIMBAYA",12583.738,0.367365504758568
"7828","63594",2008,"Quimbaya","Quindio",34351,"Eje cafetero",0,"QUIMBAYA",12067.805,0.351308695525603
"7829","63594",2009,"Quimbaya","Quindio",34431,"Eje cafetero",0.1446,"QUIMBAYA",14068.113,0.40858856844123
"7830","63594",2010,"Quimbaya","Quindio",34519,"Eje cafetero",1.277894,"QUIMBAYA",15676.73334,0.454147957356818
"7831","63594",2011,"Quimbaya","Quindio",34604,"Eje cafetero",3.68825,"QUIMBAYA",14299.700965,0.41323838183447
"7832","63594",2012,"Quimbaya","Quindio",34687,"Eje cafetero",0,"QUIMBAYA",17873.121863,0.515268598120333
"7833","63594",2013,"Quimbaya","Quindio",34777,"Eje cafetero",0,"QUIMBAYA",22253.95567,0.639904410098628
"7834","63594",2014,"Quimbaya","Quindio",34862,"Eje cafetero",4.559487,"QUIMBAYA",25994.592846,0.74564261505364
"7835","63594",2015,"Quimbaya","Quindio",34948,"Eje cafetero",10.293076,"QUIMBAYA",25527.189453125,0.730433485553537
"7836","63594",2016,"Quimbaya","Quindio",35036,"Eje cafetero",1.04238,"QUIMBAYA",28665.365747,0.818168904755109
"7837","63690",2007,"Salento","Quindio",7207,"Eje cafetero",0,"SALENTO",3873.198,0.537421673373109
"7838","63690",2008,"Salento","Quindio",7194,"Eje cafetero",0,"SALENTO",3841.595,0.533999860995274
"7839","63690",2009,"Salento","Quindio",7178,"Eje cafetero",0.090943,"SALENTO",4555.563,0.634656310950125
"7840","63690",2010,"Salento","Quindio",7167,"Eje cafetero",9.308805,"SALENTO",6606.462,0.921789033068229
"7841","63690",2011,"Salento","Quindio",7159,"Eje cafetero",6.540208,"SALENTO",5170.72832,0.722269635423942
"7842","63690",2012,"Salento","Quindio",7139,"Eje cafetero",8.56,"SALENTO",6102.285152,0.854781503291778
"7843","63690",2013,"Salento","Quindio",7129,"Eje cafetero",0,"SALENTO",6401.173617,0.897906244494319
"7844","63690",2014,"Salento","Quindio",7116,"Eje cafetero",4.967307,"SALENTO",7656.77,1.07599353569421
"7845","63690",2015,"Salento","Quindio",7115,"Eje cafetero",12.002258,"SALENTO",8500.525390625,1.19473301343992
"7846","63690",2016,"Salento","Quindio",7109,"Eje cafetero",2.993,"SALENTO",8485.581,1.19363918975946
"7847","66001",2007,"Pereira","Risaralda",449082,"Eje cafetero",19.018529,"PEREIRA",282639.715,0.629372174792132
"7848","66001",2008,"Pereira","Risaralda",451791,"Eje cafetero",7.464291,"PEREIRA",278590.403,0.616635574856516
"7849","66001",2009,"Pereira","Risaralda",454464,"Eje cafetero",6.056377,"PEREIRA",340150.444,0.748465101746233
"7850","66001",2010,"Pereira","Risaralda",457078,"Eje cafetero",11.030588,"PEREIRA",373882.364,0.817983722690657
"7851","66001",2011,"Pereira","Risaralda",459667,"Eje cafetero",7.658738,"PEREIRA",365479.363,0.795095934665747
"7852","66001",2012,"Pereira","Risaralda",462209,"Eje cafetero",6.990152,"PEREIRA",384535.198,0.831950909653425
"7853","66001",2013,"Pereira","Risaralda",464719,"Eje cafetero",9.277751,"PEREIRA",489620.468849,1.05358392673637
"7854","66001",2014,"Pereira","Risaralda",467185,"Eje cafetero",7.270207,"PEREIRA",560337.108,1.19939019446258
"7855","66001",2015,"Pereira","Risaralda",469612,"Eje cafetero",7.073209,"PEREIRA",586100.125,1.24805184918614
"7856","66001",2016,"Pereira","Risaralda",472000,"Eje cafetero",8.293249,"PEREIRA",650373.356,1.37790965254237
"7857","66045",2007,"Apía","Risaralda",17803,"Eje cafetero",28.211111,"APÍA",5403.216,0.303500308936696
"7858","66045",2008,"Apía","Risaralda",17951,"Eje cafetero",26.676734,"APÍA",5948.856,0.33139412846081
"7859","66045",2009,"Apía","Risaralda",18102,"Eje cafetero",35.488068,"APÍA",6473.086,0.35758954811623
"7860","66045",2010,"Apía","Risaralda",18249,"Eje cafetero",27.987692,"APÍA",7767.872,0.425660145761412
"7861","66045",2011,"Apía","Risaralda",18400,"Eje cafetero",16.256493,"APÍA",6828.953,0.37113875
"7862","66045",2012,"Apía","Risaralda",18540,"Eje cafetero",13.607183,"APÍA",7985.918,0.430739913700108
"7863","66045",2013,"Apía","Risaralda",18692,"Eje cafetero",19.624578,"APÍA",11836.892,0.633259790284614
"7864","66045",2014,"Apía","Risaralda",18839,"Eje cafetero",17.849268,"APÍA",13147.856,0.697906258293965
"7865","66045",2015,"Apía","Risaralda",18982,"Eje cafetero",13.724137,"APÍA",14169.5634765625,0.746473684362159
"7866","66045",2016,"Apía","Risaralda",19129,"Eje cafetero",24.367419,"APÍA",12249.495,0.640362538554028
"7867","66075",2007,"Balboa","Risaralda",6345,"Eje cafetero",30.62375,"BALBOA",3594.657,0.566533806146572
"7868","66075",2008,"Balboa","Risaralda",6347,"Eje cafetero",34.979587,"BALBOA",4377.323,0.689668032141169
"7869","66075",2009,"Balboa","Risaralda",6334,"Eje cafetero",47.676896,"BALBOA",5021.497,0.792784496368803
"7870","66075",2010,"Balboa","Risaralda",6342,"Eje cafetero",42.695483,"BALBOA",5679.211,0.895492116051719
"7871","66075",2011,"Balboa","Risaralda",6336,"Eje cafetero",36.678947,"BALBOA",5425.008,0.856219696969697
"7872","66075",2012,"Balboa","Risaralda",6338,"Eje cafetero",32.698461,"BALBOA",5756.106,0.908189649731777
"7873","66075",2013,"Balboa","Risaralda",6332,"Eje cafetero",26.190181,"BALBOA",10253.697,1.61934570435881
"7874","66075",2014,"Balboa","Risaralda",6328,"Eje cafetero",23.149857,"BALBOA",14345.952,2.26705941845765
"7875","66075",2015,"Balboa","Risaralda",6336,"Eje cafetero",14.522166,"BALBOA",13677.3115234375,2.15866659145163
"7876","66075",2016,"Balboa","Risaralda",6331,"Eje cafetero",28.63037,"BALBOA",13269.326,2.09592892118149
"7877","66088",2007,"Belén De Umbría","Risaralda",27723,"Eje cafetero",57.637,"BELÉN DE UMBRÍA",10074.451,0.363396854597266
"7878","66088",2008,"Belén De Umbría","Risaralda",27720,"Eje cafetero",27.684318,"BELÉN DE UMBRÍA",9069.941,0.327198448773449
"7879","66088",2009,"Belén De Umbría","Risaralda",27721,"Eje cafetero",36.899565,"BELÉN DE UMBRÍA",10418.275,0.375826088524945
"7880","66088",2010,"Belén De Umbría","Risaralda",27722,"Eje cafetero",27.856629,"BELÉN DE UMBRÍA",9473.506,0.341732414688695
"7881","66088",2011,"Belén De Umbría","Risaralda",27718,"Eje cafetero",27.382916,"BELÉN DE UMBRÍA",9192.657,0.331649361425788
"7882","66088",2012,"Belén De Umbría","Risaralda",27726,"Eje cafetero",12.732708,"BELÉN DE UMBRÍA",13391.132,0.48298102863738
"7883","66088",2013,"Belén De Umbría","Risaralda",27723,"Eje cafetero",24.0525,"BELÉN DE UMBRÍA",17443.355,0.629201565487141
"7884","66088",2014,"Belén De Umbría","Risaralda",27725,"Eje cafetero",12.801408,"BELÉN DE UMBRÍA",18625.034,0.671777601442741
"7885","66088",2015,"Belén De Umbría","Risaralda",27718,"Eje cafetero",15.191162,"BELÉN DE UMBRÍA",18517.0546875,0.66805161582726
"7886","66088",2016,"Belén De Umbría","Risaralda",27724,"Eje cafetero",24.777692,"BELÉN DE UMBRÍA",20738.56,0.748036358389843
"7887","66170",2007,"Dosquebradas","Risaralda",183246,"Eje cafetero",22.846538,"DOSQUEBRADAS",83504.425,0.455695758706875
"7888","66170",2008,"Dosquebradas","Risaralda",185200,"Eje cafetero",29.425032,"DOSQUEBRADAS",91134.96,0.492089416846652
"7889","66170",2009,"Dosquebradas","Risaralda",187158,"Eje cafetero",28.531504,"DOSQUEBRADAS",105319.467,0.562730243964992
"7890","66170",2010,"Dosquebradas","Risaralda",189111,"Eje cafetero",18.434482,"DOSQUEBRADAS",102761.988,0.54339508542602
"7891","66170",2011,"Dosquebradas","Risaralda",191070,"Eje cafetero",24.73192,"DOSQUEBRADAS",104977.566,0.549419406500236
"7892","66170",2012,"Dosquebradas","Risaralda",193024,"Eje cafetero",22.601114,"DOSQUEBRADAS",120871.369,0.626198654053382
"7893","66170",2013,"Dosquebradas","Risaralda",194976,"Eje cafetero",16.341048,"DOSQUEBRADAS",144909.073,0.743214923888068
"7894","66170",2014,"Dosquebradas","Risaralda",196926,"Eje cafetero",13.866793,"DOSQUEBRADAS",171242.45,0.86957765861288
"7895","66170",2015,"Dosquebradas","Risaralda",198877,"Eje cafetero",14.624061,"DOSQUEBRADAS",166157.359375,0.835478005878005
"7896","66170",2016,"Dosquebradas","Risaralda",200832,"Eje cafetero",12.347888,"DOSQUEBRADAS",203587.123,1.01371854584927
"7897","66318",2007,"Guática","Risaralda",15669,"Eje cafetero",32.206666,"GUÁTICA",4343.519,0.277204607824367
"7898","66318",2008,"Guática","Risaralda",15627,"Eje cafetero",37.2602,"GUÁTICA",4966.878,0.317839508542906
"7899","66318",2009,"Guática","Risaralda",15580,"Eje cafetero",36.492804,"GUÁTICA",5444.061,0.349426251604621
"7900","66318",2010,"Guática","Risaralda",15541,"Eje cafetero",35.895925,"GUÁTICA",6158.154,0.396252107329001
"7901","66318",2011,"Guática","Risaralda",15491,"Eje cafetero",36.864615,"GUÁTICA",7716.379,0.498120134271512
"7902","66318",2012,"Guática","Risaralda",15446,"Eje cafetero",20.673088,"GUÁTICA",7447.559,0.482167486727955
"7903","66318",2013,"Guática","Risaralda",15396,"Eje cafetero",20.811428,"GUÁTICA",13224.864,0.85898051441933
"7904","66318",2014,"Guática","Risaralda",15354,"Eje cafetero",19.895257,"GUÁTICA",11888.128,0.774269115539925
"7905","66318",2015,"Guática","Risaralda",15310,"Eje cafetero",14.578947,"GUÁTICA",13253.2412109375,0.865659125469464
"7906","66318",2016,"Guática","Risaralda",15265,"Eje cafetero",23.488636,"GUÁTICA",12664.939,0.829671732721913
"7907","66383",2007,"La Celia","Risaralda",8727,"Eje cafetero",46.86909,"LA CELIA",3845.74,0.440671479317062
"7908","66383",2008,"La Celia","Risaralda",8711,"Eje cafetero",44.47537,"LA CELIA",4305.05237,0.494208744116634
"7909","66383",2009,"La Celia","Risaralda",8685,"Eje cafetero",41.389692,"LA CELIA",4720.40599,0.543512491652274
"7910","66383",2010,"La Celia","Risaralda",8677,"Eje cafetero",40.848,"LA CELIA",4078.40362,0.470024619107987
"7911","66383",2011,"La Celia","Risaralda",8659,"Eje cafetero",29.234146,"LA CELIA",4237.336131,0.489356291835085
"7912","66383",2012,"La Celia","Risaralda",8646,"Eje cafetero",21.792954,"LA CELIA",5202.478107,0.601720808119362
"7913","66383",2013,"La Celia","Risaralda",8632,"Eje cafetero",25.500888,"LA CELIA",11365.851577,1.31671125776182
"7914","66383",2014,"La Celia","Risaralda",8615,"Eje cafetero",22.597192,"LA CELIA",7959.890675,0.923957130005804
"7915","66383",2015,"La Celia","Risaralda",8591,"Eje cafetero",11.982926,"LA CELIA",9682.125,1.12700791526016
"7916","66383",2016,"La Celia","Risaralda",8580,"Eje cafetero",23.506551,"LA CELIA",10340.013204,1.20512974405594
"7917","66400",2007,"La Virginia","Risaralda",31416,"Eje cafetero",0,"LA VIRGINIA",9495.638,0.302254838298956
"7918","66400",2008,"La Virginia","Risaralda",31500,"Eje cafetero",2.207692,"LA VIRGINIA",10608.774,0.336786476190476
"7919","66400",2009,"La Virginia","Risaralda",31576,"Eje cafetero",18.878367,"LA VIRGINIA",11283.424,0.357341778566
"7920","66400",2010,"La Virginia","Risaralda",31659,"Eje cafetero",22.750869,"LA VIRGINIA",10999.896,0.347449256135696
"7921","66400",2011,"La Virginia","Risaralda",31729,"Eje cafetero",21.192151,"LA VIRGINIA",11655.562,0.367347284818305
"7922","66400",2012,"La Virginia","Risaralda",31808,"Eje cafetero",21.530833,"LA VIRGINIA",13907.823,0.437242926307847
"7923","66400",2013,"La Virginia","Risaralda",31886,"Eje cafetero",27.835189,"LA VIRGINIA",18007.823,0.564756413472998
"7924","66400",2014,"La Virginia","Risaralda",31967,"Eje cafetero",15.472,"LA VIRGINIA",23794.944,0.744359620859011
"7925","66400",2015,"La Virginia","Risaralda",32037,"Eje cafetero",14.163333,"LA VIRGINIA",21425.47265625,0.668772752013297
"7926","66400",2016,"La Virginia","Risaralda",32112,"Eje cafetero",15.0616,"LA VIRGINIA",23418.512,0.729276033881415
"7927","66440",2007,"Marsella","Risaralda",21809,"Eje cafetero",22.468571,"MARSELLA",6516.066,0.298778761061947
"7928","66440",2008,"Marsella","Risaralda",21984,"Eje cafetero",28.792673,"MARSELLA",7340.791,0.333915165574964
"7929","66440",2009,"Marsella","Risaralda",22164,"Eje cafetero",22.192641,"MARSELLA",8569.604,0.386645190398845
"7930","66440",2010,"Marsella","Risaralda",22351,"Eje cafetero",31.103626,"MARSELLA",7938.836,0.355189298017986
"7931","66440",2011,"Marsella","Risaralda",22530,"Eje cafetero",9.959789,"MARSELLA",8583.234,0.380969107856192
"7932","66440",2012,"Marsella","Risaralda",22720,"Eje cafetero",13.178552,"MARSELLA",9732.112,0.42835
"7933","66440",2013,"Marsella","Risaralda",22908,"Eje cafetero",12.494431,"MARSELLA",14105.798,0.615758599615855
"7934","66440",2014,"Marsella","Risaralda",23104,"Eje cafetero",19.208313,"MARSELLA",15531.669,0.672250216412742
"7935","66440",2015,"Marsella","Risaralda",23304,"Eje cafetero",17.445666,"MARSELLA",16721.32421875,0.717530218792911
"7936","66440",2016,"Marsella","Risaralda",23504,"Eje cafetero",17.950465,"MARSELLA",19807.865,0.842744426480599
"7937","66456",2007,"Mistrató","Risaralda",15327,"Eje cafetero",26.307142,"MISTRATÓ",6688.177,0.436365694526
"7938","66456",2008,"Mistrató","Risaralda",15415,"Eje cafetero",42.548961,"MISTRATÓ",7384.759,0.479063185209212
"7939","66456",2009,"Mistrató","Risaralda",15507,"Eje cafetero",26.126461,"MISTRATÓ",8495.734,0.547864448313665
"7940","66456",2010,"Mistrató","Risaralda",15607,"Eje cafetero",42.207361,"MISTRATÓ",8019.304,0.51382738514769
"7941","66456",2011,"Mistrató","Risaralda",15711,"Eje cafetero",32.91,"MISTRATÓ",9717.715,0.618529374323722
"7942","66456",2012,"Mistrató","Risaralda",15815,"Eje cafetero",25.379259,"MISTRATÓ",11348.562,0.717582168827063
"7943","66456",2013,"Mistrató","Risaralda",15930,"Eje cafetero",29.288196,"MISTRATÓ",14175.925,0.889888575015694
"7944","66456",2014,"Mistrató","Risaralda",16053,"Eje cafetero",20.789137,"MISTRATÓ",18393.123,1.14577480844702
"7945","66456",2015,"Mistrató","Risaralda",16185,"Eje cafetero",17.843061,"MISTRATÓ",16789.5,1.03734939759036
"7946","66456",2016,"Mistrató","Risaralda",16318,"Eje cafetero",30.300714,"MISTRATÓ",18069.948,1.10736291212158
"7947","66572",2007,"Pueblo Rico","Risaralda",12190,"Eje cafetero",36.886,"PUEBLO RICO",5863.877,0.481039950779327
"7948","66572",2008,"Pueblo Rico","Risaralda",12304,"Eje cafetero",44.82606,"PUEBLO RICO",6455.437,0.524661654746424
"7949","66572",2009,"Pueblo Rico","Risaralda",12419,"Eje cafetero",42.087564,"PUEBLO RICO",7230.637,0.582223770029793
"7950","66572",2010,"Pueblo Rico","Risaralda",12551,"Eje cafetero",48.973018,"PUEBLO RICO",6822.736,0.543600987969086
"7951","66572",2011,"Pueblo Rico","Risaralda",12683,"Eje cafetero",46.402765,"PUEBLO RICO",7940.317,0.626059843885516
"7952","66572",2012,"Pueblo Rico","Risaralda",12825,"Eje cafetero",25.04641,"PUEBLO RICO",9623.388,0.750361637426901
"7953","66572",2013,"Pueblo Rico","Risaralda",12969,"Eje cafetero",26.264523,"PUEBLO RICO",13017.142,1.00371208265865
"7954","66572",2014,"Pueblo Rico","Risaralda",13125,"Eje cafetero",22.29,"PUEBLO RICO",14766.854,1.12509363809524
"7955","66572",2015,"Pueblo Rico","Risaralda",13293,"Eje cafetero",30.514821,"PUEBLO RICO",21309.04296875,1.60302738048221
"7956","66572",2016,"Pueblo Rico","Risaralda",13458,"Eje cafetero",34.54,"PUEBLO RICO",18435.134,1.36982716599792
"7957","66594",2007,"Quinchía","Risaralda",33388,"Eje cafetero",43.591,"QUINCHÍA",10338.463,0.309646070444471
"7958","66594",2008,"Quinchía","Risaralda",33430,"Eje cafetero",42.261486,"QUINCHÍA",9146.242,0.273593837870176
"7959","66594",2009,"Quinchía","Risaralda",33471,"Eje cafetero",40.643263,"QUINCHÍA",11447.334,0.34200752890562
"7960","66594",2010,"Quinchía","Risaralda",33507,"Eje cafetero",39.084941,"QUINCHÍA",10907.046,0.325515444533978
"7961","66594",2011,"Quinchía","Risaralda",33554,"Eje cafetero",26.348923,"QUINCHÍA",10976.498,0.327129343744412
"7962","66594",2012,"Quinchía","Risaralda",33602,"Eje cafetero",23.189615,"QUINCHÍA",14248.704,0.424043330754122
"7963","66594",2013,"Quinchía","Risaralda",33651,"Eje cafetero",27.9324,"QUINCHÍA",21699.903,0.644851653739859
"7964","66594",2014,"Quinchía","Risaralda",33702,"Eje cafetero",18.304677,"QUINCHÍA",22886.205,0.679075574149902
"7965","66594",2015,"Quinchía","Risaralda",33757,"Eje cafetero",16.422941,"QUINCHÍA",24837.240234375,0.735765625925734
"7966","66594",2016,"Quinchía","Risaralda",33816,"Eje cafetero",36.174193,"QUINCHÍA",23774.791,0.70306337236811
"7967","66682",2007,"Santa Rosa De Cabal","Risaralda",70450,"Eje cafetero",24.720833,"SANTA ROSA DE CABAL",21238.328,0.301466685592619
"7968","66682",2008,"Santa Rosa De Cabal","Risaralda",70695,"Eje cafetero",5.360943,"SANTA ROSA DE CABAL",19357.262,0.273813735059056
"7969","66682",2009,"Santa Rosa De Cabal","Risaralda",70930,"Eje cafetero",42.892465,"SANTA ROSA DE CABAL",23490.779,0.331182560270689
"7970","66682",2010,"Santa Rosa De Cabal","Risaralda",71165,"Eje cafetero",31.147586,"SANTA ROSA DE CABAL",23017.292,0.32343556523572
"7971","66682",2011,"Santa Rosa De Cabal","Risaralda",71382,"Eje cafetero",35.05554,"SANTA ROSA DE CABAL",25020.71,0.350518478047687
